Data_Hora,IdTweet,Candidato,Tweet_limpo,Sentimento_Final
2022-08-01 02:22:32+00:00,1553929140780339202,Ciro,ciro gomes nossa primeira e única opção. ,Neutro
2022-08-01 02:22:31+00:00,1553929138205036545,Ciro, o meu recado hoje vai os eleitores do  vamos de voto útil? para livrar-nos do  o mais rápido possível... que tal  no primeiro turno para alegria da esmagadora população brasileira!,Negativo
2022-08-01 02:22:28+00:00,1553929123214532611,Ciro,  sua candidatura está apenas fortalecendo a do bozo. ,Neutro
2022-08-01 02:22:21+00:00,1553929096131911681,Ciro,"      ""besteirol e a falta de argumentos"" por isso vocês são uns coitado, as rosa murcha que não sai do limbo dos 6%, rumo ao 1,2 kkkkkkkk fracassados, ano que vem a gente espera vocês voltando com o rabinho entra as pernas",Neutro
2022-08-01 02:22:06+00:00,1553929033871757312,Ciro, ,Neutro
2022-08-01 02:21:53+00:00,1553928976468410368,Ciro,  ,Neutro
2022-08-01 02:21:51+00:00,1553928970084782084,Ciro,"    cara, eu me emociono quando ouço o  dizer, ""em nome do nosso senhor jesus cristo"".",Neutro
2022-08-01 02:20:57+00:00,1553928744263458818,Ciro,    ele não foi pra paris!!!!!!!,Neutro
2022-08-01 02:20:47+00:00,1553928701825400833,Ciro,   ,Neutro
2022-08-01 02:20:26+00:00,1553928610997800960,Ciro,    guess what! 🙂,Neutro
2022-08-01 02:20:24+00:00,1553928605713014789,Ciro,    vao ter que criar ministério pra colocar tanto picareta,Neutro
2022-08-01 02:19:57+00:00,1553928492936486912,Ciro,"  dá pra ver que a ""turma boa"" é engajada com o ciro",Neutro
2022-08-01 02:19:51+00:00,1553928467670081539,Ciro, ciro.se candidate a senador,Neutro
2022-08-01 02:19:21+00:00,1553928338263228417,Ciro,  ciro vc é candidato a presidente ou a participar do cartoon network,Neutro
2022-08-01 02:19:21+00:00,1553928338233823234,Ciro,  não consigo entender como o  não chamou o  pra uma ciro games.,Neutro
2022-08-01 02:19:06+00:00,1553928278976741381,Ciro,    ciro é maluco!!!!!,Neutro
2022-08-01 02:19:02+00:00,1553928261293510657,Ciro,  misericórdia que essa vergonha não tem fim.......,Neutro
2022-08-01 02:18:46+00:00,1553928194037895168,Ciro,  pergunta pro psg se entrevistaram o messi antes de contratar kkkkkkkkkkkkkkkkkkkkkkkkkk,Neutro
2022-08-01 02:18:08+00:00,1553928031940517888,Ciro,"  faltou pesquisar cidadão, ciro viaja em vôos  normais como qualquer pessoa.",Neutro
2022-08-01 02:17:57+00:00,1553927987367739393,Ciro,"  que morte feia, ",Neutro
2022-08-01 02:17:40+00:00,1553927916135890952,Ciro,meu deus que coisa triste virou o ,Neutro
2022-08-01 02:17:35+00:00,1553927896741384192,Ciro, abuso,Neutro
2022-08-01 02:17:25+00:00,1553927855293210625,Ciro,  alckmin ladrão de merenda kkkkkkk,Neutro
2022-08-01 02:17:25+00:00,1553927855175876612,Ciro,"   seja sincera, você acha que um homem como o ciro gomes tem amigo?",Neutro
2022-08-01 02:17:23+00:00,1553927843020677120,Ciro,"  didaticamente, vc depois poderia nos dar essa referência a respeito do tema? para que nós possamos entender como ocorreria essa ""transição"" e também cobrar dos candidatos o que estaria de fato de acordo com o projeto ou termo científico.",Neutro
2022-08-01 02:16:39+00:00,1553927660463603714,Ciro, ciro gomes tá vivendo em uma realidade paralela,Neutro
2022-08-01 02:16:35+00:00,1553927643120156672,Ciro,"eu gostaria de ver o ciro gomes comentar, por exemplo, a convenção do pdt no piauí com a presença do bolsonarista e seu chará, ciro nogueira, como também sobre os elogios do presidente do pdt, carlos lupi, ao corrupto aécio neves e as insinuações de que lula deveria estar preso. ",Negativo
2022-08-01 02:16:28+00:00,1553927614649274370,Ciro,  por um fio? isso tudo?vc é uma otimista hahahahahahhahaa,Neutro
2022-08-01 02:16:22+00:00,1553927588128722945,Ciro,   explicado pra onde o mestre dos magos vai quando precisam dele: pra paris.,Neutro
2022-08-01 02:16:08+00:00,1553927532050882560,Ciro,"  que constrangedor. meu deus gente, eu tô com vergonha. eu achei que não tinha nada pior que o ciranha.",Neutro
2022-08-01 02:16:01+00:00,1553927501860184068,Ciro,    😂😂😂😂😂,Neutro
2022-08-01 02:15:48+00:00,1553927445761462272,Ciro,"  e parece que existe um período de 5 anos no qual algumas práticas, não sei se tais como as que descreve o ciro, seriam toleradas. queria de fato entender o que está por trás da ideia e se qnd vc se refere a desmatamento zero está se referindo a esse pl.",Negativo
2022-08-01 02:15:48+00:00,1553927445212020736,Ciro,    rt.,Neutro
2022-08-01 02:15:44+00:00,1553927430280290304,Ciro,  foda-s$,Neutro
2022-08-01 02:15:41+00:00,1553927417953230850,Ciro,  o nome mais forte no momento é o de aécio neves!,Negativo
2022-08-01 02:15:39+00:00,1553927409933713409,Ciro,   olha aí. vc tem chances,Positivo
2022-08-01 02:15:33+00:00,1553927382838411268,Ciro,   pelo menos não anda com corrupto e golpista,Neutro
2022-08-01 02:15:32+00:00,1553927377834622978,Ciro,"  fui fazer uma pesquisa sobre o termo, pq não entendo muito qual a defesa por trás do conceito. vi que é um projeto de lei de 2012, que foi arquivado em 2019. depois você poderia explicar melhor o que está por trás? fui ver a proposta para os pequenos agricultores +",Neutro
2022-08-01 02:15:26+00:00,1553927355483058176,Ciro,   maravilhosa ❤️,Neutro
2022-08-01 02:15:22+00:00,1553927338311794688,Ciro,  ainda não decidi o que vou ver. só sei que não será a apresentação delirante do ciro. meus ouvidos não são penico🤮🤮🤮🤮🤮,Neutro
2022-08-01 02:15:06+00:00,1553927268820459521,Ciro," mesmo discurso do ciro gomes, o cara contaminou o pdt e a militância com as loucuras dele.",Neutro
2022-08-01 02:14:59+00:00,1553927241276481536,Ciro,"  então o mistério tá resolvido, sempre que dá merda o mestre dos magos some pra paris",Neutro
2022-08-01 02:14:53+00:00,1553927213975748608,Ciro,     o melhor emprego do mundo! ganha 250 mil por mes pra fazer o ciro passar vergonha,Neutro
2022-08-01 02:14:50+00:00,1553927203716472835,Ciro,"  alguma mulher do psdb, união brasil ou psd",Neutro
2022-08-01 02:14:14+00:00,1553927052780310528,Ciro,🚨🚩amanhã vou publicar um vídeo sobre ciro gomes e pdt paraná.,Neutro
2022-08-01 02:13:59+00:00,1553926989291167745,Ciro,  gardenal boy (   ) vai trabalhar vagabundo,Neutro
2022-08-01 02:13:54+00:00,1553926969905090561,Ciro,     falou o jegue da esquerda.,Neutro
2022-08-01 02:13:42+00:00,1553926918499598336,Ciro,  só faltou o aécio! ,Neutro
2022-08-01 02:13:37+00:00,1553926895741321219,Ciro,  humor refinado,Positivo
2022-08-01 02:13:27+00:00,1553926853219459072,Ciro,  hahahahahajajvai falar uma pá de bobagem e sumir pra paris na hora h.mestre dos magos perfeito.,Neutro
2022-08-01 02:13:25+00:00,1553926847972491270,Ciro,"  na moral, eu votei no ciro na eleição passada, mas não tem condições nessa eleição, essa campanha é só bola fora... vou de lula no primeiro turno mesmo, infelizmente...",Negativo
2022-08-01 02:13:00+00:00,1553926742624141312,Ciro,  o cartunista é fã ou hater???kkkkkkkk,Negativo
2022-08-01 02:12:36+00:00,1553926640027271169,Ciro,"  ciro dos magos, sempre sumindo quando o brasil mais precisa e aparecendo quando tem eleição presidencial.",Neutro
2022-08-01 02:12:14+00:00,1553926550545899525,Ciro, que arrogância cido...,Neutro
2022-08-01 02:12:11+00:00,1553926536494981131,Ciro,"   oxe. o tiririca é engraçado, tanto que virou deputado por são paulo",Neutro
2022-08-01 02:12:10+00:00,1553926530736300038,Ciro,   😘,Neutro
2022-08-01 02:12:05+00:00,1553926510062469120,Ciro,"  ciro gomes cansa de dizer que essa elite é quem manda no congresso e no governo por debaixo dos panos, ciro é o único que propõe romper com esse sistema sem pudor",Negativo
2022-08-01 02:11:45+00:00,1553926426251894784,Ciro,    galvão?diga tino !sentiu !,Neutro
2022-08-01 02:11:02+00:00,1553926246047834112,Ciro,"  oi natalie, fui fazer uma pesquisa e achei esse trecho da entrevista de ciro a globonews na última quarta feira. sei que ele falou algo tb na entrevista para renata lo prete, mas, mto mais voltado para amazônia.",Neutro
2022-08-01 02:10:53+00:00,1553926208542457856,Ciro,  muito boas as reflexões profundasrefleti muito,Neutro
2022-08-01 02:09:47+00:00,1553925930648846336,Ciro,    não me diga,Neutro
2022-08-01 02:09:28+00:00,1553925852425068544,Ciro,"  mestre dos magos, cade vc??....    (paris)",Neutro
2022-08-01 02:09:26+00:00,1553925843696730112,Ciro,"ciro gomes poderia ser forçado como uma ""terceira via"" se ele fosse um candidato de centro. não é o caso. quem tá apoiando ele com essa desculpa tá só criando narrativa pra justificar o fato de que é corno e não quer votar logo no bolsonaro contra o lula. ciro é esquerda.",Negativo
2022-08-01 02:09:19+00:00,1553925817016762373,Ciro,    é verdade este bilhete,Neutro
2022-08-01 02:09:03+00:00,1553925749358280704,Ciro,  tenha vergonha,Neutro
2022-08-01 02:08:41+00:00,1553925654755917824,Ciro, tome seu remédio.,Neutro
2022-08-01 02:07:57+00:00,1553925473071255553,Ciro,"aqui, o falastrão ciro gomes, no alto de seu desequilíbrio mental e no uso habitual daquela bem envernizada cara de pau que lhe é proverbial, confessa que só percorre a periferia da capital e das cidades do interior cearense para fazer campanha política!!! ",Negativo
2022-08-01 02:07:48+00:00,1553925432277434374,Ciro,"  só vim acompanhar o bolão o não faço a mínima ideia...sonhava com marina silva, mas deu amnésia nela...",Neutro
2022-08-01 02:07:31+00:00,1553925362375172096,Ciro,  eu tenho bebê e isso não é sorriso.,Neutro
2022-08-01 02:06:19+00:00,1553925060242673664,Ciro,"lula vai ganhar as eleições no primeiro turno? 🎶 hell naw, to the naw, naw, naw   ",Negativo
2022-08-01 02:05:57+00:00,1553924967477252097,Ciro, ciro gomes 12🌹,Neutro
2022-08-01 02:05:54+00:00,1553924953208246273,Ciro,  nunca parem com isso. fica melhor a cada semana. são documentos históricos.,Neutro
2022-08-01 02:05:52+00:00,1553924946279235590,Ciro,  que bela hem…,Neutro
2022-08-01 02:05:50+00:00,1553924938708443137,Ciro,  o pessoal tá cansado do encontro com o lula aí em fortaleza e acho que eles não vão querer te assistir. ,Neutro
2022-08-01 02:05:42+00:00,1553924905254756354,Ciro,   houve uma afronta de gente indesejada que n tem o mínimo senso e impõe sua presença desnecessária,Neutro
2022-08-01 02:05:22+00:00,1553924818961145856,Ciro, explica pq devemos votar em  . ,Neutro
2022-08-01 02:05:18+00:00,1553924803660234753,Ciro,"pablo marçal, simone tebet e ciro gomes...o que dizer desse trio bomba?",Neutro
2022-08-01 02:05:08+00:00,1553924761436176386,Ciro,pra que votar em ladrão se temos um honesto !? temos ciro gomes.,Neutro
2022-08-01 02:04:52+00:00,1553924696470704128,Ciro,"  parabéns muito foda, vc realmente é o mestre dos magos, vive falando coisas sem sentido e some nas horas mais importantes.",Neutro
2022-08-01 02:04:50+00:00,1553924684697292801,Ciro,"  kkkkkkkkkkkkkk, ciro gomes quando na tá passando vergonha,ele tá pagando mico  inacreditável!!!",Neutro
2022-08-01 02:04:45+00:00,1553924665474703365,Ciro," o psdb já decidiu apoiar simone tebet. as opções que estão aí são podemos e união brasil. a chapa ciro-mandetta seria o ideal, álvaro dias também é um excelente nome   ",Positivo
2022-08-01 02:04:42+00:00,1553924651549589505,Ciro,   corre apaga que ainda dá tempo,Neutro
2022-08-01 02:04:35+00:00,1553924624035074060,Ciro,  ciro gomes vende livro com propostas. quem vende toalha são candidatos vazios de idéias,Neutro
2022-08-01 02:04:02+00:00,1553924484918288384,Ciro,    pensei q o ciro estivesse em 3 lugar. 🤔🤔🤔🤔😅😅😅,Neutro
2022-08-01 02:04:00+00:00,1553924477133651968,Ciro, ,Neutro
2022-08-01 02:03:55+00:00,1553924454635413504,Ciro,"  tipo assim… vc defende o aborto, né? ainda bem que eu nasci durante o governo do bolsonaro.",Neutro
2022-08-01 02:03:25+00:00,1553924331788443654,Ciro, boa noite tomara q o ciro gomes puxe seu pé de madrugada,Neutro
2022-08-01 02:03:07+00:00,1553924256312033281,Ciro," esse cara é petista, sabota o ciro dando palanque a lyla.taí uma coisa sem sentido: o partido investe recursos num petista enquanto pretere daciolo que defende com unhas e dentes o  e o   ",Neutro
2022-08-01 02:03:05+00:00,1553924248351145984,Ciro,     zona sul não poderia querer mais!,Neutro
2022-08-01 02:02:49+00:00,1553924177802960897,Ciro,  ,Neutro
2022-08-01 02:02:45+00:00,1553924163081060352,Ciro,"  oi ciro, quando você foi vereador e deputado estadual pelo partido que apoiava a ditadura você não enxergava corrupção, conchavo,etc? nem no mdb que te filiaste depois? nem no psdb, psb, pps, nem quando foste ministro do itamar e lula?",Negativo
2022-08-01 02:02:35+00:00,1553924119862853632,Ciro," deu ruim, vc não foi bem.",Neutro
2022-08-01 02:02:30+00:00,1553924100204204032,Ciro,"     eu iria amar...iria  enfartar muito bozominion no ""sigilo"" do união brasil.💣💣💣😅😅😅🥳🥳🥳",Negativo
2022-08-01 02:02:01+00:00,1553923979915759616,Ciro,  ,Neutro
2022-08-01 02:02:01+00:00,1553923979198582784,Ciro,  🤫🤫🤫🤫🤫🤫 ,Neutro
2022-08-01 02:01:50+00:00,1553923930007736327,Ciro,"  parabéns pra nós, companheiro! ✊🏻🌹",Neutro
2022-08-01 02:01:47+00:00,1553923920256016384,Ciro,  temer é tão icônico que não conseguem tirar o nome da boca,Neutro
2022-08-01 02:01:47+00:00,1553923920163753984,Ciro,  alguém de tailleur caro pra classe média achar chic. ,Positivo
2022-08-01 02:01:35+00:00,1553923870213668867,Ciro,  que merda!,Neutro
2022-08-01 02:01:28+00:00,1553923840329351169,Ciro,ainda acho que o psdb...que a mulher na chapa de ciro gomes será do psdb. palpite.,Neutro
2022-08-01 02:01:19+00:00,1553923801775210496,Ciro,voto em ciro gomes o único que tem pnd projeto nacional de desenvolvimento. ,Neutro
2022-08-01 02:01:19+00:00,1553923801309667331,Ciro,  é a décima sétima vez que li esse mesmo texto na timeline.o mesmo texto. igual. 😂,Neutro
2022-08-01 02:01:17+00:00,1553923794175238144,Ciro,   kkkkk,Neutro
2022-08-01 02:01:11+00:00,1553923768854118401,Ciro,"  só lembrando que o mestre dos magos/ciro solta umas palavras charadas complicadas para que o os pessoal/br consiga voltar pra casa/sair da merda, depois some deixando o pessoal/povo acreditando nele e q que vão sair do sofrimento, mas os iludidos ainda continuam na merda.",Neutro
2022-08-01 02:00:52+00:00,1553923689984544769,Ciro,   no grau 🤙🏾 ,Negativo
2022-08-01 02:00:50+00:00,1553923680857739268,Ciro,"   vc ta bem loko, amigo.",Neutro
2022-08-01 02:00:45+00:00,1553923659596791813,Ciro,"    só falta projeto, experiência, militância e está isolada em terceiro nas pesquisas.",Neutro
2022-08-01 02:00:37+00:00,1553923623576117255,Ciro," deus conforte todos vocês, realmente uma grande perda",Neutro
2022-08-01 02:00:34+00:00,1553923612582838272,Ciro," lula e fujão, porque é covarde! traiu o povo, entre os quais os seus próprios eleitores.isto é uma vergonha!!o povo não merece um político sem caráter e sem palavra como você é são loola.ciro gomes está certo! é, até está lhe dando a oportunidade de vc se explicar pro povão.",Neutro
2022-08-01 02:00:33+00:00,1553923610489851904,Ciro,  ,Neutro
2022-08-01 02:00:19+00:00,1553923548309295106,Ciro, ciro quem vai ser sua vice?,Neutro
2022-08-01 02:00:09+00:00,1553923508698324994,Ciro,     que alegria! parabéns pela trajetória! vamos juntos!,Neutro
2022-08-01 01:59:42+00:00,1553923394906759169,Ciro,  em janeiro comecei postar no fb vídeos do ciro. no começo bolsonaristas avacalhavam. depois silenciaram. atualmente já vários já se manifestaram favoráveis a ciro gomes.,Negativo
2022-08-01 01:59:38+00:00,1553923376095313922,Ciro, ?????????????? agora que roubou bastante né lula. voto ciro gomes. ele vai fazer.,Neutro
2022-08-01 01:59:19+00:00,1553923299763167232,Ciro,   da tempo de uma pipoca ainda,Neutro
2022-08-01 01:59:14+00:00,1553923275411030017,Ciro,"  muito bom ter um político que politiza as pessoas. a candidatura do ciro gomes é importante demais para esse quadro. ao invés de afastar a sociedade da política, ele.. de forma didática.. traz de volta o interesse.",Neutro
2022-08-01 01:59:12+00:00,1553923269065056261,Ciro,    ,Neutro
2022-08-01 01:59:04+00:00,1553923237339332608,Ciro,  fico feliz que tenha entendido.👍,Neutro
2022-08-01 01:58:57+00:00,1553923205269782529,Ciro,"   valew amigo bom apetite, kk",Positivo
2022-08-01 01:58:51+00:00,1553923181651628033,Ciro, ciro gomes 3 voltas atrás.,Neutro
2022-08-01 01:58:44+00:00,1553923152119463937,Ciro,"  não sou seu eleitor, mas o cartunista foi criativo.",Neutro
2022-08-01 01:58:36+00:00,1553923117864701952,Ciro,  vai desaparecer de novo né? kkkkkkkk,Neutro
2022-08-01 01:58:32+00:00,1553923100957343744,Ciro,    o tempo dirá.,Neutro
2022-08-01 01:58:25+00:00,1553923072838828034,Ciro, fala rivotril decadente!,Neutro
2022-08-01 01:58:25+00:00,1553923070431199233,Ciro,     ela é ex-bolsonarista. hoje não apoia mais bolsonaro,Neutro
2022-08-01 01:58:18+00:00,1553923042899890176,Ciro,  ,Neutro
2022-08-01 01:58:00+00:00,1553922967943405570,Ciro,  hahaha trabalharei p isso na próxima,Positivo
2022-08-01 01:57:43+00:00,1553922894866128899,Ciro,"  ah sim, tá explicada. haha",Positivo
2022-08-01 01:56:34+00:00,1553922608105766913,Ciro,"   é simples, se aliou a aécio, já era, acabou pra mim.",Neutro
